,Census Tract,Total Population,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
4081,6037139001,4767,91316,-118.511718,34.1754113,0.057,10.37,22.772,0.0,606.4305512,3600.15,37.84,4.96,6.41,18.8,6.0
4082,6001423300,3647,94702,-122.2842021,37.8573287,0.03,8.69794377,33.75,0.0,510.4367016,550.39,96.04,1.69,6.22,28.6,9.7
4083,6085504803,5756,94089,-122.01954,37.4010794,0.035,10.37,17.256,0.0,417.0075931,1794.05,43.38,6.49,6.85,11.9,5.4
4084,6065044403,4402,92561,-116.4728576,33.4680494,0.062,7.02122524,0.314,302.98,8.759641868,180.15,33.02,3.24,9.8,61.9,20.4
4085,6073010502,5514,91932,-117.1129542,32.5860463,0.038,12.47,6.804,0.0,562.6036657,555.63,71.16,5.74,7.23,49.8,11.7
4086,6037800327,5305,91301,-118.7424224,34.1602091,0.053,9.53630303,7.083,0.03,101.0482691,1689.59,21.17,5.83,7.14,26.5,10.2
4087,6095250400,3087,94591,-122.2239275,38.0949074,0.035,7.85958451,18.682,0.0,1315.613176,974.18,93.65,6.34,9.72,45.1,17.4
4088,6059076201,6772,92865,-117.8536692,33.8366335,0.048,11.21,21.913,8.19,40026.65581,679.61,36.57,4.51,7.1,19.1,2.5
4089,6067009314,5922,95624,-121.3624683,38.4380815,0.05,9.53630303,10.56,0.0,44.54639382,427.97,44.01,7.71,9.11,36.2,14.8
4090,6013355107,5048,94513,-121.857135,37.9316982,0.04,7.85958451,1.461,0.04,486.1783469,360.35,148.92,3.83,12.13,21.0,11.4
4091,6071010019,5235,92345,-117.3172327,34.4044566,0.065,7.85958451,6.84,0.0,221.3431282,408.84,69.09,4.0,12.69,61.3,16.6
4092,6037702201,4483,90405,-118.4729854,34.0133521,0.046,12.05,23.588,0.0,1418.918694,951.05,33.74,5.49,6.14,23.5,6.8
4093,6037900704,3050,93534,-118.1346836,34.6528656,0.062,6.18286598,7.509,0.0,7.700384376,859.63,150.17,6.44,15.63,65.1,4.7
4094,6037113303,4006,91311,-118.5790731,34.2440789,0.057,10.37,19.64,0.0,777.9991613,1043.08,44.99,1.89,8.1,18.8,8.2
4095,6037124000,4550,91607,-118.4045529,34.1619336,0.053,12.05,28.49,0.0,1190.187467,1455.62,38.37,4.47,8.15,16.8,13.1
4096,6085504506,5924,95035,-121.9161877,37.4503035,0.035,10.37,29.03,0.0,158.4866407,4248.22,20.97,4.48,6.31,19.8,10.2
4097,6037143602,4260,91604,-118.3855058,34.1450296,0.051,12.05,9.792,0.0,1321.340001,1520.34,22.18,7.32,6.28,17.4,13.4
4098,6059032022,6833,92692,-117.6666493,33.55068,0.05,8.69794377,14.218,0.0,1908.362342,2133.32,21.22,5.41,5.81,35.6,12.0
4099,6067005903,2277,95608,-121.3506355,38.6137442,0.051,9.53630303,6.442,0.0,113.9771827,633.98,83.89,5.08,6.47,46.9,15.7
4100,6111008302,5380,93063,-118.6739309,34.2747162,0.055,9.53630303,6.26,0.0,45.36003022,1452.89,40.82,5.74,11.19,27.7,10.5
4101,6013359102,5159,94564,-122.3071592,38.0033732,0.033,7.85958451,17.47,3.27,647.8637682,367.83,62.35,4.49,8.28,24.6,8.5
4102,6071008500,8316,92373,-117.136567,34.0183198,0.068,11.21,12.655,2.14,335.8201688,991.97,39.36,5.34,10.82,9.8,5.0
4103,6037113232,3894,91304,-118.6125452,34.225826,0.057,10.37,9.736,0.0,346.4442618,962.54,53.22,3.95,7.93,17.6,9.4
4104,6013360101,4576,94803,-122.2870052,37.9824969,0.033,7.85958451,12.932,0.0,720.1382576,1480.83,60.3,5.58,7.71,28.2,8.0
4105,6023001101,6350,95521,-124.0989799,40.8875919,0.026,6.18286598,2.35,676.82,6.279640181,442.83,74.68,3.12,7.91,58.5,13.5
4106,6065050600,6850,92562,-117.2284737,33.5730829,0.057,7.85958451,14.763,0.0,164.0288938,1500.41,33.0,3.25,10.12,24.1,17.3
4107,6033001000,6045,95453,-122.8861893,38.9890591,0.042,4.50614746,2.652,150.86,0.018286976,95.61,48.01,5.08,9.32,45.6,8.3
4108,6041112100,4315,94901,-122.5205522,37.9610288,0.03,7.44040487,13.077,0.0,327.7705593,1372.17,33.87,2.71,5.71,36.7,10.0
4109,6085504311,7062,95131,-121.8845877,37.3775245,0.035,10.37,29.217,0.0,374.1511909,582.0,24.62,6.33,5.76,12.4,5.7
4110,6075011300,3143,94108,-122.4093492,37.7946971,0.03,8.69794377,120.51,0.0,259.8151186,559.94,24.05,9.21,3.2,54.2,1.1
4111,6037503802,5054,90638,-118.0035625,33.8982866,0.046,11.21,23.95,0.0,5916.816539,502.13,40.81,5.53,11.28,25.1,6.7
4112,6001405800,3965,94606,-122.2330985,37.7939452,0.03,8.69794377,44.792,0.0,340.053314,207.52,86.89,5.33,6.5,48.8,9.1
4113,6059099202,8323,92704,-117.9248099,33.7336169,0.046,10.79,13.973,0.0,16144.23674,810.66,32.41,4.34,6.16,44.0,8.5
4114,6073013102,6487,91911,-117.0657271,32.6166605,0.04,11.63,15.095,0.0,875.9272004,647.15,68.62,4.46,8.85,45.2,11.2
4115,6037124600,3123,91423,-118.4269321,34.1620692,0.053,11.63,25.911,0.0,1092.849628,2203.99,32.59,3.43,9.72,24.2,8.7
4116,6115040303,6555,95901,-121.5423602,39.1207198,0.048,8.69794377,8.25,0.33,0.491907802,289.79,50.08,4.6,13.87,40.3,9.9
4117,6037700502,4246,90069,-118.3807073,34.0902917,0.05,12.05,17.466,0.0,1576.094344,1079.62,24.86,8.57,4.49,26.9,7.1
4118,6101050402,3970,95991,-121.6216316,39.0836731,0.048,8.69794377,9.237,3175.65,0.48522981,295.48,40.59,4.49,12.26,30.5,13.7
4119,6037920328,1990,91355,-118.5720874,34.4168102,0.065,10.37,36.344,0.0,65.85769952,1178.17,24.53,7.47,8.94,14.2,3.7
4120,6073013309,7005,91911,-117.0337536,32.6183278,0.04,11.63,11.718,0.0,840.7373581,1348.79,59.64,6.06,7.74,22.1,8.7
4121,6073015703,7102,92020,-116.9491346,32.7912925,0.046,11.21,8.495,0.0,136.3005981,551.07,40.03,5.08,6.83,74.8,21.9
4122,6001435800,5382,94580,-122.1296018,37.6793691,0.033,8.69794377,34.032,0.0,402.0823189,2305.95,65.42,3.66,9.47,21.0,10.6
4123,6071009911,6456,92392,-117.3581242,34.4940982,0.065,7.02122524,10.331,0.0,100.3474727,963.85,87.54,5.38,17.31,46.1,16.8
4124,6037137103,4199,91367,-118.6013402,34.1744847,0.057,10.37,23.154,115.11,409.9333172,1541.57,40.24,3.81,8.27,15.6,2.5
4125,6029005700,2226,93524,-117.8740532,34.9163282,0.065,6.39266352,1.282,0.0,45.13377756,166.13,44.18,5.85,13.72,34.7,13.3
4127,6059088901,6725,92844,-117.9622131,33.7606739,0.046,11.21,17.9,0.0,21167.50144,1688.78,24.44,3.75,5.4,49.4,12.8
4128,6021010200,4901,95963,-122.2109384,39.7422205,0.048,9.53630303,4.034,567.98,13.15767312,203.43,41.6,2.35,8.53,47.2,14.5
4129,6001423400,4685,94703,-122.275884,37.8583737,0.03,8.69794377,39.7,0.0,506.0837999,682.35,67.79,5.29,4.33,30.5,14.4
4130,6111007700,5988,93065,-118.8083423,34.278331,0.053,9.53630303,6.28,1.43,36.70902955,795.64,38.42,3.98,10.21,18.8,6.7
4131,6067007903,4576,95608,-121.3175668,38.6559109,0.051,9.53630303,10.979,0.0,58.32556222,904.68,97.51,3.9,7.51,30.7,16.5
4132,6059110301,6729,90620,-118.0275847,33.8534538,0.046,11.21,28.514,0.0,6010.076007,2358.41,35.98,3.89,7.63,25.7,6.2
4133,6037575002,4627,90804,-118.1434676,33.7857845,0.042,11.21,25.99,0.0,7809.548631,833.21,70.51,3.34,8.96,25.6,8.3
4134,6037609900,2034,90732,-118.302932,33.7409725,0.042,11.21,39.248,0.0,5230.544846,549.36,57.77,3.83,6.7,30.3,16.0
4135,6065045224,5471,92201,-116.257874,33.6963551,0.062,7.85958451,11.52,72.73,0.211665077,513.47,60.71,4.15,10.31,34.3,8.9
4136,6037183104,2065,90042,-118.1723137,34.1236781,0.05,11.63,18.35,0.0,3255.795871,725.49,38.49,5.44,6.31,23.0,9.6
4137,6037143800,4878,91604,-118.3805891,34.135557,0.051,12.05,15.454,0.0,1390.707921,1568.81,23.66,5.91,7.17,11.2,12.4
4138,6059099411,5500,92647,-117.9978509,33.719217,0.044,11.21,16.282,0.0,10893.28226,969.21,35.69,3.68,7.81,29.3,8.9
4139,6073020206,5217,92027,-117.0593149,33.1414533,0.048,10.37,18.172,0.0,22.27057207,560.34,36.02,4.74,7.15,61.6,8.8
4140,6037910404,4130,93550,-118.1238241,34.5646915,0.062,6.18286598,9.562,0.0,7.380773154,974.43,82.42,5.36,10.59,51.3,14.9
4141,6085504700,719,94035,-122.0497236,37.4164755,0.035,9.95548266,29.03,0.0,278.2594366,2995.05,16.69,5.05,5.25,34.9,20.3
4142,6095252314,4113,94533,-122.0358438,38.2769991,0.04,7.85958451,23.865,0.0,612.4799006,1225.8,119.73,5.38,12.6,23.6,12.1
4143,6071010424,1966,92285,-116.6221331,34.3821714,0.065,6.05294811,0.185,0.0,25.98531653,133.23,33.63,5.77,8.78,51.8,28.7
4144,6073019002,1759,92028,-117.1450804,33.3908759,0.051,7.02122524,5.843,51.63,55.66665977,1311.77,30.32,6.74,6.6,21.6,2.9
4145,6037400800,3967,91741,-117.8882752,34.1385557,0.055,11.21,9.738,0.0,4203.435533,366.89,53.52,5.1,7.78,33.9,10.8
4146,6085504504,9882,95035,-121.8964329,37.4216447,0.035,10.37,31.907,0.0,199.1145024,1180.07,23.43,5.76,6.94,22.2,4.2
4147,6059011711,7305,92831,-117.8692764,33.8856931,0.048,11.21,16.768,0.0,12961.34431,686.98,32.01,4.63,6.46,43.9,9.0
4148,6081601502,5125,94015,-122.4782558,37.6692204,0.03,8.69794377,20.52,0.0,104.2717669,718.26,50.75,5.05,8.08,35.7,11.5
4149,6095253204,7098,95688,-121.9869787,38.3825661,0.042,7.85958451,9.544,0.18,405.138984,275.3,76.48,4.88,9.47,36.4,8.7
4150,6065050500,13261,92563,-117.1625546,33.5490166,0.057,6.60204561,18.781,0.0,162.8239882,1653.42,25.63,4.47,7.8,23.6,12.0
4151,6073019404,3984,92083,-117.251038,33.21679,0.044,9.53630303,12.36,0.0,41.34598229,680.29,47.62,5.56,6.41,49.0,1.5
4152,6001409900,3308,94605,-122.1353845,37.7619882,0.03,8.69794377,10.705,0.0,382.3296675,1089.35,153.91,9.26,7.91,15.8,9.6
4153,6037272302,4074,90066,-118.4274418,34.0021096,0.046,12.05,28.562,0.0,1716.756307,1015.25,34.35,2.87,6.68,37.9,5.3
4154,6037401201,3110,91740,-117.8360111,34.125033,0.06,11.21,22.59,0.12,4117.356183,1752.79,50.46,5.08,7.71,9.1,14.3
4155,6085504101,4273,95127,-121.8203847,37.3693396,0.038,10.37,11.09,6.04,198.0102694,555.67,53.37,4.04,9.24,41.1,12.9
4156,6037702002,5700,90405,-118.4861752,34.005774,0.046,12.05,12.328,0.0,1303.29056,951.66,33.62,5.04,6.08,32.2,13.4
4157,6037571504,4699,90807,-118.1697128,33.8387095,0.042,11.21,19.597,0.0,5787.024521,644.22,40.93,7.16,5.89,28.0,10.5
4158,6067009633,3309,95823,-121.4384109,38.4632142,0.048,9.53630303,17.591,0.0,43.63328783,480.76,135.72,6.51,15.92,52.3,13.0
4159,6073001800,5319,92116,-117.1186054,32.7628849,0.04,10.37,24.993,0.0,189.9214167,2161.67,50.19,5.45,7.71,40.9,8.9
4160,6031000701,5321,93230,-119.6393201,36.3580168,0.062,16.66,14.225,7.03,182.4320695,292.82,138.1,5.84,9.47,24.6,5.7
4161,6037910706,6022,93543,-117.9994644,34.5534723,0.062,5.76368635,6.496,0.2,13.04302032,569.37,62.04,7.18,12.19,41.9,12.1
4162,6037920115,4149,91355,-118.5500603,34.4257895,0.065,9.95548266,36.745,0.0,61.8355212,833.04,18.15,6.25,7.07,11.8,7.5
4163,6075060502,3216,94134,-122.4199075,37.7109991,0.03,8.69794377,23.88,0.0,185.557283,351.22,56.7,9.34,7.31,68.5,22.2
4164,6071011500,1890,92305,-116.8684367,34.1433712,0.068,8.27876414,0.343,0.06,49.38843807,149.02,33.77,8.25,9.86,30.9,7.7
4165,6065043222,3842,92592,-117.1252348,33.486084,0.057,5.76368635,16.349,0.01,133.3129231,1086.64,21.65,5.56,8.04,22.2,10.3
4166,6037920037,7131,91387,-118.4506856,34.4133059,0.062,9.95548266,21.25,0.0,28.31441341,1251.51,32.47,4.74,8.54,55.4,10.1
4167,6107001501,5258,93221,-119.1444506,36.3043939,0.062,15.4,7.35,1150.35,80.75420943,306.15,36.73,4.22,7.71,43.8,8.1
4168,6071002016,3883,91730,-117.6094279,34.1135458,0.065,12.89,13.83,0.48,3369.329741,749.3,35.27,5.92,8.8,23.4,11.5
4169,6013303204,4182,94513,-121.7087615,37.9289646,0.042,7.85958451,11.503,9.91,197.6409466,483.25,66.71,4.82,13.25,34.6,9.4
4170,6087122500,6670,95076,-121.7451776,36.9514486,0.038,6.60204561,9.627,25180.42,1.091898087,497.98,58.7,4.14,6.93,34.4,7.5
4171,6075020800,6577,94110,-122.4191487,37.7594331,0.03,8.69794377,65.344,0.0,213.5844113,745.22,57.85,5.23,6.92,41.4,7.2
4172,6053014800,6112,93925,-121.4025672,36.5669002,0.04,4.92532709,1.49,873.29,0.450990299,528.42,36.24,4.74,6.46,46.0,5.7
4173,6073008360,5857,92126,-117.1295038,32.8998788,0.044,9.53630303,15.808,0.0,116.1364086,2462.7,35.0,7.38,6.68,20.4,6.4
4174,6037920102,5668,91384,-118.6002393,34.6330733,0.062,7.02122524,1.75,0.16,9.26,669.43,23.33,4.12,9.37,37.6,10.1
4175,6073003201,4932,92139,-117.0608884,32.6836181,0.04,11.21,20.026,0.0,357.8118386,294.2,58.49,5.94,8.05,40.0,16.7
4176,6073021000,4440,92004,-116.27356,33.1112185,0.055,7.1129036,0.339,2.06,0.253234422,89.93,16.49,4.73,6.31,54.3,27.3
4177,6097154201,3925,95425,-123.0170717,38.8133955,0.038,4.50614746,2.924,136.15,0.035336279,206.62,55.43,4.26,7.05,55.8,6.9
4178,6067004906,2797,95823,-121.4583035,38.4780464,0.048,9.53630303,13.83,0.0,53.28078716,470.52,116.72,7.72,13.74,52.5,12.0
4179,6071010409,3018,92277,-115.5309263,34.2421428,0.055,8.33762004,0.091,0.02,2.71624345,58.54,39.76,5.88,12.76,55.5,16.6
4180,6037920043,5711,91387,-118.4409013,34.3909399,0.062,9.95548266,20.176,0.0,147.8938637,1351.13,35.51,5.05,9.59,13.8,7.9
4182,6065044104,2647,92220,-116.905094,33.9845789,0.068,7.85958451,5.209,2.31,115.4946649,183.89,86.08,5.56,18.71,38.6,16.6
4183,6059110106,3577,90630,-118.0573402,33.8142505,0.044,11.21,14.474,0.0,6792.464752,527.03,32.27,6.42,9.51,17.9,5.7
4184,6085505303,5940,95050,-121.9639652,37.3583043,0.035,10.37,32.162,0.0,192.8221045,835.36,35.9,3.77,8.11,26.0,5.5
4185,6085503211,4744,95121,-121.8323618,37.3118522,0.038,10.37,22.95,0.0,151.8593326,2341.82,34.22,2.7,7.22,34.8,10.5
4186,6037212502,2767,90005,-118.3069674,34.0586417,0.048,12.89,29.76,0.0,2858.197129,1396.06,31.04,2.09,5.2,43.1,3.9
4187,6071009708,5221,92308,-117.1272467,34.4076989,0.065,8.27876414,0.569,0.0,81.00263157,160.31,80.79,5.52,12.48,51.6,15.7
4189,6001405301,2603,94606,-122.2513558,37.8020757,0.03,8.69794377,54.34,0.0,339.6931224,404.09,97.0,5.63,7.21,19.5,6.6
4190,6073016100,5788,92020,-116.9898526,32.7999329,0.044,11.21,15.375,0.0,122.653196,919.68,53.4,5.33,8.89,22.9,7.2
4191,6029005401,6099,93555,-117.6877641,35.6445188,0.057,6.18286598,7.73,0.0,0.929271944,276.6,60.93,4.69,20.34,29.4,7.8
4192,6037501600,7190,90601,-118.008555,33.9760214,0.048,12.05,8.004,0.0,8137.901873,418.92,50.52,4.38,9.71,24.4,6.3
4193,6037460302,4442,91001,-118.1576938,34.1943756,0.051,10.37,7.683,0.64,1752.197269,415.0,43.13,5.74,6.46,27.1,12.0
4194,6075012201,4567,94109,-122.4163535,37.7858464,0.03,8.69794377,77.215,0.0,230.6805069,866.56,50.2,6.45,4.42,44.3,6.5
4195,6037275101,1177,90230,-118.4045296,33.9992665,0.046,12.05,28.85,0.0,1909.825639,5104.46,42.51,4.05,8.01,16.7,8.4
4197,6073013000,5903,91910,-117.0798163,32.6248441,0.04,11.21,17.55,0.0,805.7031245,831.36,43.09,3.52,5.96,44.7,17.4
4198,6059062627,3308,92612,-117.8336974,33.6531552,0.046,9.53630303,17.808,0.0,13426.83542,556.26,20.11,4.46,5.39,55.1,11.4
4199,6037461501,3700,91104,-118.1372076,34.1741653,0.051,10.37,26.259,0.0,2189.787878,604.19,40.74,5.05,6.46,36.5,11.6
4200,6037278001,2458,90045,-118.4012,33.9569112,0.046,12.05,41.285,0.0,2404.179948,732.31,39.1,3.09,8.64,34.5,6.0
4201,6073010200,6800,91932,-117.1145672,32.5653537,0.038,12.89,3.143,0.07,475.5083492,281.6,75.38,3.89,7.59,27.9,10.1
4202,6037405900,4049,91722,-117.8902516,34.1030754,0.055,11.21,18.369,0.0,5329.304668,774.41,43.69,4.02,7.96,39.4,15.9
4203,6065042711,4543,92586,-117.1928886,33.7014254,0.062,10.79,16.134,0.0,296.5062263,884.72,35.34,1.92,10.52,34.7,27.9
4204,6059099603,6126,92647,-118.0388823,33.7473928,0.044,11.21,15.857,20.85,12158.61642,655.99,27.9,5.12,6.63,19.2,9.1
4205,6097151201,6855,94931,-122.719615,38.3395569,0.03,6.18286598,7.992,30.08,255.7416737,984.36,35.31,3.46,5.42,35.7,10.3
4206,6065044602,2907,92262,-116.5369071,33.8376124,0.068,7.02122524,7.574,0.0,119.2049952,498.16,55.82,9.42,9.37,43.1,8.5
4207,6085503336,3492,95121,-121.8043549,37.3067237,0.038,10.37,22.927,0.0,131.169939,706.14,40.54,8.05,8.72,29.0,7.5
4208,6059075401,3895,92706,-117.860883,33.7674578,0.046,10.37,27.181,0.0,41687.38059,4580.12,36.18,4.18,5.52,30.5,9.0
4209,6021010300,2373,95939,-122.501299,39.6052917,0.046,5.54994922,1.51,185.61,58.31843964,107.96,42.53,2.63,8.01,39.8,13.9
4210,6037700200,6321,90046,-118.365303,34.0924899,0.05,12.05,23.12,0.0,1685.932609,1119.9,28.38,3.57,9.33,29.3,7.2
4211,6013303102,7624,94513,-121.7074839,37.9577924,0.044,7.85958451,19.014,2.89,171.4351652,466.45,59.11,4.48,11.34,25.5,5.3
4212,6037113213,4316,91311,-118.6071365,34.2519958,0.057,10.37,8.174,0.0,376.6939895,699.79,46.83,5.23,8.46,20.5,6.9
4213,6059063603,6223,92663,-117.9474672,33.6344482,0.044,10.37,11.117,0.0,5462.166343,791.33,23.99,5.82,3.67,19.7,6.3
4214,6073010003,5906,92154,-117.0440935,32.5788424,0.038,13.31,15.137,0.0,1311.403696,1291.96,53.72,4.95,8.09,25.8,18.7
4215,6075022903,3384,94110,-122.4062364,37.7517621,0.03,8.69794377,92.89,0.0,215.0055541,1821.47,51.5,3.29,6.22,27.9,5.0
4216,6075020900,4372,94110,-122.4184125,37.7518186,0.03,8.69794377,48.53,0.0,209.8700201,737.37,57.85,7.46,6.92,45.9,6.1
4217,6053001500,5741,93901,-121.6725273,36.6584132,0.033,5.34450672,13.153,19529.96,0.697721088,516.78,98.54,3.83,8.74,29.9,10.7
4218,6053011101,5188,93924,-121.4738188,36.3642891,0.04,4.50614746,0.471,259.49,0.005850259,210.2,32.14,5.6,7.56,63.7,6.6
4219,6073014200,6277,91945,-117.0431132,32.7274195,0.042,11.21,13.666,0.0,187.1458501,491.38,55.66,5.49,6.17,38.3,13.9
4220,6085503506,6432,95122,-121.8272382,37.3436482,0.038,10.37,26.13,0.0,205.4210298,806.77,38.46,3.45,7.2,48.2,11.8
4221,6053014301,3602,93908,-121.7956088,36.7252682,0.035,5.34450672,3.559,313.9,0.680927884,631.04,57.11,7.64,8.55,16.8,7.4
4222,6065049600,7176,92591,-117.1579375,33.5357701,0.057,6.60204561,18.349,0.0,143.0,1740.86,25.06,2.67,9.35,24.9,7.4
4223,6079010016,4864,93446,-120.7906393,35.6400242,0.04,7.35748254,0.678,12.41,5.420463466,195.47,41.5,3.18,6.51,42.1,8.4
4224,6097152702,5242,95403,-122.7912911,38.5043031,0.03,6.18286598,15.058,245.44,33.39791913,869.38,41.58,3.64,6.81,29.4,6.5
4225,6053000101,2079,93906,-121.6220696,36.7396574,0.033,5.34450672,5.13,28377.33,1.800229509,310.68,66.02,2.27,8.3,37.4,7.7
4226,6019005905,6809,93657,-119.5874178,36.7864934,0.065,15.4,4.291,691.83,914.2766744,205.06,41.2,6.48,6.52,19.0,10.2
4227,6059088203,4819,92840,-117.9586224,33.7849481,0.046,11.21,11.491,0.0,23778.30175,599.3,34.81,5.15,7.28,48.7,11.8
4228,6059086801,3267,92801,-117.9804644,33.8485717,0.046,11.21,16.217,0.11,7006.480716,2436.05,35.59,2.03,7.17,30.6,7.8
4229,6073002707,5369,92105,-117.0895143,32.7529867,0.042,10.37,24.13,0.0,190.928703,482.83,51.48,5.54,6.19,70.8,13.5
4230,6065044606,2852,92262,-116.6260603,33.8749566,0.068,6.60204561,4.242,0.12,76.13198069,273.96,55.93,5.7,9.33,45.5,19.3
4231,6021010100,8192,95963,-122.1823274,39.744188,0.048,9.53630303,4.442,48.32,12.77652495,287.3,42.01,3.63,8.6,52.4,14.3
4232,6085504507,5768,95035,-121.9129194,37.4356863,0.035,10.37,30.737,0.0,171.3348848,1744.79,25.78,4.35,7.73,22.9,12.5
4233,6071010411,6752,92284,-116.4313005,34.1517898,0.065,4.50614746,1.551,0.0,1.612523655,512.44,57.07,4.89,13.44,51.2,23.5
4234,6095250300,3206,94591,-122.2235833,38.1048774,0.035,7.85958451,19.92,0.0,1397.548487,870.26,93.65,6.64,9.72,49.7,15.0
4235,6037575001,3608,90815,-118.1471333,33.794704,0.042,11.21,25.99,0.01,8301.073068,802.32,34.18,4.53,6.02,23.7,8.5
4236,6037403901,3110,91740,-117.873247,34.1215084,0.057,11.21,18.16,0.0,4462.518268,2300.41,49.5,2.37,7.32,32.3,11.3
4237,6075022801,5078,94110,-122.4125093,37.7607261,0.03,8.69794377,95.733,0.0,217.4853362,813.43,57.85,5.54,6.92,29.3,6.6
4238,6059011716,5410,92870,-117.8529546,33.8722006,0.048,11.21,20.726,0.0,19472.32637,500.57,30.14,4.05,8.16,17.2,6.7
4239,6083002211,5366,93454,-120.3928629,34.9569166,0.035,4.50614746,10.715,49879.91,48.14665667,467.35,58.41,5.96,6.75,28.6,6.0
4240,6059062612,8186,92612,-117.8143677,33.6622148,0.046,9.53630303,11.49,7.61,12829.22049,1848.31,22.92,4.98,6.0,22.8,11.0
4241,6059001704,7451,92833,-117.9568638,33.8866381,0.046,11.21,11.354,0.0,6791.372324,685.31,47.19,4.05,7.42,16.6,5.3
4242,6013303203,8491,94513,-121.7320102,37.9471133,0.042,7.85958451,21.597,29.35,227.2247632,602.44,66.65,4.51,13.23,14.3,4.1
4243,6037503401,6529,90603,-117.9846451,33.9356035,0.046,11.63,8.61,0.0,6126.714749,673.98,46.08,5.08,11.79,11.7,8.0
4244,6067005204,4220,95826,-121.3854151,38.5497903,0.05,9.53630303,13.692,0.09,377.8476386,1550.93,64.78,2.76,10.21,23.9,5.8
4245,6073010300,4507,91932,-117.1144635,32.575638,0.038,12.47,2.869,0.0,531.6785455,527.12,75.38,4.15,7.59,42.8,13.7
4246,6001442700,2873,94536,-122.0081115,37.5371537,0.035,9.53630303,29.931,49.25,156.7626618,2028.42,46.73,6.57,8.24,9.6,3.0
4247,6061021003,6210,95678,-121.275694,38.7645742,0.053,7.85958451,18.455,0.0,36.66710319,1226.9,49.85,3.17,9.37,29.5,10.0
4248,6111005502,5127,93010,-119.0527386,34.2197814,0.044,9.53630303,14.778,11086.65,101.9139631,1180.35,35.51,5.47,9.29,42.4,6.2
4249,6073009000,3861,92111,-117.1788279,32.7782882,0.04,10.37,14.99,0.0,164.0245611,505.62,59.97,6.99,4.74,50.0,5.0
4250,6073013702,5357,91977,-116.9969521,32.7405936,0.044,11.21,14.024,0.14,135.3489715,915.26,71.01,6.44,7.2,41.6,8.9
4251,6001420400,3124,94710,-122.3256618,37.8886213,0.03,8.69794377,30.94,0.0,627.3947728,2378.83,30.65,3.36,3.38,51.2,6.9
4252,6097153902,4147,95448,-122.8671471,38.6120817,0.035,9.15382387,5.194,356.26,13.53197692,559.84,49.48,4.81,6.68,39.6,9.0
4253,6073014902,3186,91942,-117.0117565,32.7707635,0.044,11.21,22.28,0.0,119.101476,1871.29,39.85,5.68,5.41,27.6,3.3
4254,6073012303,3431,91910,-117.0732999,32.6512908,0.04,11.21,18.057,0.0,530.7784939,2183.91,40.33,4.85,6.01,41.1,12.2
4255,6059001301,6423,90631,-117.9678496,33.9227729,0.046,11.21,8.035,0.0,6687.515599,847.54,49.39,4.01,8.91,21.7,10.8
4256,6001436100,5261,94580,-122.1235777,37.6718054,0.033,8.69794377,47.115,0.0,412.9436726,2160.81,66.58,2.97,8.49,19.9,12.1
4257,6053000501,4842,93905,-121.632795,36.6758875,0.033,5.34450672,12.43,0.0,0.812407868,391.66,79.51,3.73,8.03,85.3,13.1
4258,6037571900,5509,90807,-118.1773895,33.8319177,0.042,11.21,20.48,0.0,6926.346443,764.51,49.43,5.37,6.99,15.8,5.3
4259,6001440336,4459,94587,-122.0175013,37.5811633,0.035,8.69794377,16.225,0.0,179.2075952,536.47,70.98,6.21,9.67,26.2,11.2
4260,6029002804,2672,93309,-119.0678215,35.3449134,0.065,18.76,25.358,0.0,53.07778069,587.52,82.51,3.51,11.06,27.2,4.8
4261,6001432700,2478,94577,-122.1428437,37.7270703,0.03,8.69794377,30.668,0.0,420.0040311,1838.97,75.08,5.36,9.79,24.4,6.0
4262,6007001704,3060,95965,-121.5013525,39.960108,0.051,8.69794377,0.533,5.48,0.047002151,112.87,60.06,5.85,12.37,45.7,15.7
4263,6113010302,7270,95691,-121.5334072,38.5450814,0.046,9.1171234,18.901,9.94,147.0728354,428.5,61.05,4.16,9.9,15.1,6.9
4264,6073002708,5689,92115,-117.0830585,32.7531727,0.042,10.37,20.488,0.0,186.1095057,499.99,42.49,5.39,5.03,78.4,11.6
4265,6037186202,1974,90065,-118.2241897,34.1200291,0.05,12.05,21.83,0.0,2607.658911,1296.75,51.95,5.23,6.09,27.6,2.8
4266,6029000907,2463,93306,-118.9229278,35.379737,0.062,19.6,14.744,0.0,12.20178409,467.44,75.27,3.83,9.32,49.6,12.7
4267,6037189300,3077,90068,-118.3093146,34.1112674,0.05,12.89,24.668,0.0,2316.931814,1426.44,30.08,5.79,7.41,12.9,8.2
4268,6037214901,3083,90048,-118.3872385,34.0742811,0.048,12.05,22.77,0.0,1608.648499,899.15,26.53,3.85,6.8,32.9,8.4
4269,6097152000,2079,95404,-122.713301,38.4416422,0.03,6.18286598,27.643,0.0,54.38217472,1171.42,53.31,5.06,7.65,44.9,9.6
4270,6075016802,3264,94102,-122.4249293,37.7735403,0.03,8.69794377,67.68,0.0,220.0858213,661.18,90.79,6.06,6.36,20.6,6.0
4271,6095253205,3022,95688,-121.9717589,38.3742945,0.042,7.85958451,10.42,0.21,407.2466779,610.64,76.48,4.71,9.47,41.9,12.6
