Census_Tract,Total_Population,ZIP,Longitude,Latitude
6065041001,2832,92503,-117.4643999,33.9496836
6019008301,5989,93640,-120.398557,36.804879
6037190802,2784,90028,-118.3299158,34.0943604
6071004202,5176,92411,-117.3182081,34.1259545
6037540502,6552,90262,-118.2136057,33.915979
6037570404,3501,90805,-118.1959346,33.877496
6037236100,5265,90008,-118.3402132,34.0126393
6037407701,5401,91744,-117.9298385,34.013937
6013365002,5462,94801,-122.3843954,37.9594657
6037531502,3273,90022,-118.1708472,34.019891
6037433304,4726,91732,-118.019896,34.0708986
6077002202,5417,95206,-121.2572972,37.9333088
6071006401,3343,92410,-117.2698942,34.1157719
6037291110,3510,90044,-118.2868209,33.9200912
6037434003,4273,91732,-118.0226938,34.0464413
6037206031,2957,90021,-118.2331623,34.0320283
6037533300,3558,90270,-118.2024051,33.9927923
6037240700,6161,90002,-118.2593919,33.9470153
6037199900,2683,90031,-118.2115758,34.0650794
6037535702,5522,90280,-118.2050283,33.9542813
6099002702,6940,95351,-120.9665381,37.6152295
6067006900,4763,95815,-121.4578647,38.6018703
6037575803,2837,90813,-118.1937148,33.7789661
6037123301,4559,91605,-118.4001225,34.2003101
6037302504,4234,91205,-118.2491936,34.1351285
6085503105,2484,95122,-121.858788,37.3262673
6037533703,4236,90270,-118.1734078,33.9836095
6037209402,3728,90057,-118.277221,34.0546619
6037502802,1380,90670,-118.0683234,33.9335661
6037228310,4449,90011,-118.262416,34.011351
6037296600,5218,90731,-118.2923625,33.7397829
6037231400,4688,90062,-118.3129995,34.0145548
6037402102,4815,91767,-117.7464275,34.0844486
6013377000,6962,94801,-122.3629548,37.9337832
6037570501,7419,90805,-118.1796736,33.8686923
6037402101,4623,91767,-117.7337541,34.0860588
6037311801,3033,91502,-118.306208,34.1661607
6037195710,4328,90026,-118.2686024,34.0747292
6037433305,4893,91732,-118.0127105,34.0703231
6037603704,6348,90250,-118.3319132,33.9001056
6037602508,7022,90250,-118.339504,33.9128073
6037534001,5613,90201,-118.1468675,33.9679322
6037241300,2313,90044,-118.2862377,33.9261331
6037573300,4323,90806,-118.1757078,33.7932911
6071009117,8267,92301,-117.5205833,34.6306439
6037121801,3942,91605,-118.3928771,34.2114871
6099000602,2953,95351,-121.0307757,37.6547882
6037232110,3191,90037,-118.2893178,33.9994947
6047002401,1756,93620,-120.6551864,37.0439737
6099000510,8480,95358,-121.0809748,37.6930984
6037570603,4435,90805,-118.1623214,33.8571712
6065046500,9277,92521,-117.3333516,33.9709379
6037302202,5254,91205,-118.2485559,34.1407531
6037404801,7305,91706,-117.9773075,34.0785296
6037551800,7533,90242,-118.1260092,33.9131762
6037224420,2369,90007,-118.2769037,34.0316495
6037535102,4517,90002,-118.2488361,33.9587246
6037502004,4359,90602,-118.0477889,33.9609046
6037231100,3350,90007,-118.2765579,34.0152478
6037197500,3889,90026,-118.2572428,34.0726632
6065042902,4930,92570,-117.3068214,33.7493426
6037533701,3934,90270,-118.1820765,33.988846
6037576301,4176,90813,-118.1886964,33.7789685
6019002905,2889,93727,-119.7272939,36.7539654
6037218210,4457,90019,-118.3423056,34.0427907
6029001902,4679,93304,-119.0241678,35.3604639
6037204200,3303,90033,-118.2050757,34.0436195
6037237201,3506,90044,-118.2991149,33.9857256
6037530602,1590,90063,-118.1716259,34.0527788
6037502100,5110,90606,-118.0522351,33.9726429
6037533402,4105,90270,-118.1951817,33.9898752
6037405101,5304,91706,-117.9616912,34.0958307
6037301502,6908,91201,-118.2886611,34.1723661
6025012200,7804,92231,-115.5143868,32.6730724
6071002402,8434,92335,-117.4624252,34.0956686
6037219010,2814,90018,-118.3229262,34.0276144
6029004402,5437,93280,-119.3337642,35.5917344
6065042901,7385,92570,-117.2517249,33.7488769
6037576302,4101,90813,-118.1828489,33.7789718
6037552302,3648,90650,-118.0577671,33.906522
6037542000,5732,90221,-118.2031731,33.9055367
6037207103,2077,90012,-118.2392725,34.0644824
6037231500,4752,90062,-118.3108266,34.0072777
6037575901,3454,90802,-118.2023757,33.7726916
6037190901,4742,90038,-118.3124771,34.0944222
6099003803,3004,95380,-120.8421053,37.4839984
6037121101,2932,91352,-118.3654295,34.224417
6059086802,5913,92801,-117.9689057,33.8453212
6037191620,2789,90029,-118.3027253,34.0885866
6037124204,3071,91601,-118.3746553,34.1739725
6037228500,5220,90011,-118.2690648,34.0034919
6037533702,3585,90270,-118.1827053,33.9835573
6037231600,7110,90037,-118.2980319,34.0072734
6037201700,5093,90032,-118.1708887,34.0674315
6047001601,4498,95341,-120.4768042,37.2916307
6019006602,5597,93654,-119.4402301,36.5908573
6071001812,4321,91761,-117.6470474,34.0429101
6037211122,3075,90004,-118.2892234,34.0726794
6037407200,7315,91744,-117.9597817,34.0335496
6029003000,7374,93304,-119.0121142,35.3321914
6037543306,7214,90745,-118.2427443,33.8342784
6037211320,3184,90004,-118.2941394,34.0708715
6037218300,5520,90019,-118.3548171,34.0427467
6037301701,2849,91202,-118.2746677,34.1584908
6107004200,6529,93256,-119.2918483,35.9647863
6037600502,2355,90303,-118.3307284,33.9280513
6099000805,6188,95350,-121.0216617,37.6764076
6107000302,3427,93631,-119.4468987,36.4518121
6037531000,5629,90063,-118.1739023,34.0407632
6059087405,5912,92805,-117.9110788,33.8211215
6037296500,3910,90731,-118.2927139,33.7480876
6001407300,2598,94601,-122.2109235,37.7621786
6037432601,6564,91732,-118.0143396,34.0820032
6059001202,3586,90631,-117.9434406,33.9331436
6077000402,4582,95202,-121.2901386,37.9640353
6037534501,5201,90255,-118.207662,33.9677268
6067004501,3529,95824,-121.4711734,38.5180285
6037540203,5594,90262,-118.2043891,33.9275094
6059074003,3137,92707,-117.8625381,33.7086987
6037533403,2973,90270,-118.1871993,33.9879399
6037199400,4668,90031,-118.2093313,34.0896162
6037433200,6163,91731,-118.0367895,34.0678011
6037542900,3285,90220,-118.2453652,33.8918787
6067005002,6284,95823,-121.4265186,38.4848798
6037402405,3006,91768,-117.7929465,34.0671411
6037541300,6044,90222,-118.2410907,33.911833
6037573003,1802,90806,-118.2020691,33.7943972
6037228410,3320,90011,-118.2691132,34.01374
6071001307,4163,91764,-117.6198734,34.0885081
6059086502,6551,92801,-117.9100305,33.8476162
6019005202,3619,93726,-119.7439756,36.7873266
6037535607,4775,90280,-118.2211115,33.9419439
6047002000,7835,95322,-120.9591276,37.2000819
6071004302,4413,92411,-117.3310918,34.1121388
6037191720,3770,90038,-118.3123611,34.0887897
6037186403,2899,90065,-118.2394938,34.1118266
6037132101,4259,91406,-118.4956552,34.1902625
6037540501,6943,90262,-118.2193043,33.9247083
6065045303,3035,92201,-116.2114685,33.7247482
6067007301,4644,95652,-121.3980764,38.662725
6037240800,4377,90002,-118.261893,33.9397052
6065042620,10463,92571,-117.2048878,33.8306663
6037222002,4655,90018,-118.3132782,34.0218914
6037204300,4787,90033,-118.2078724,34.0387492
6067004702,4945,95823,-121.4469045,38.5068873
6037209102,5267,90017,-118.2675212,34.0551862
6037124201,3506,91606,-118.3746763,34.1848664
6037301702,5556,91203,-118.2691593,34.1511527
6037191201,4591,90027,-118.2961735,34.0985767
6037199800,5631,90031,-118.2103403,34.0706563
6037240010,3673,90002,-118.2637832,33.9583159
6025011500,6232,92243,-115.561293,32.7984899
6037533804,4543,90201,-118.1791444,33.9752181
6037543903,3804,90745,-118.2576884,33.8296613
6037433306,3333,91732,-118.0077568,34.0715068
6037602103,6992,90250,-118.3567382,33.9283066
6071000201,4195,91763,-117.6958376,34.0892501
6037197700,5103,90012,-118.2457754,34.0685435
6037553902,5809,90723,-118.153083,33.8851416
6037310703,5114,91502,-118.3002133,34.1758933
6037240020,5055,90002,-118.2638081,33.9542444
6037502700,6956,90670,-118.0716366,33.9548068
6019002903,4329,93727,-119.7273086,36.7395376
6037219020,4798,90018,-118.3226729,34.0222083
6065041704,3908,92882,-117.5781628,33.8770106
6037125320,4843,91601,-118.3701944,34.1666765
6037602104,5416,90250,-118.3483855,33.9278066
6019003003,4154,93727,-119.7091535,36.7395013
6067006400,5347,95838,-121.420238,38.6416454
6075023103,3725,94124,-122.3759653,37.7356318
6037540102,6972,90262,-118.1941847,33.9231953
6037573202,6230,90806,-118.1850191,33.7934864
6037575201,4667,90813,-118.1767949,33.7864873
6037554301,3554,90706,-118.1456075,33.8822564
6037231900,5968,90037,-118.2773419,33.9997716
6037532604,2806,90255,-118.2289994,33.9842406
6037127920,4100,91405,-118.4356225,34.1975655
6037553504,5368,90723,-118.1554579,33.9067419
6037533201,2805,90255,-118.2081561,33.9819143
6001409500,3122,94621,-122.1837659,37.7504463
6071000825,3905,91786,-117.6755256,34.0916975
6019006501,6662,93654,-119.3447256,36.608683
6073003603,4228,92113,-117.1075924,32.6866623
6037127103,2939,91405,-118.4301703,34.2043745
6071006301,5324,92404,-117.2682467,34.1303051
6037502200,6585,90606,-118.0729448,33.9775294
6037120030,2675,91402,-118.451843,34.2152447
6019001600,5099,93625,-119.6486262,36.6433218
6071001310,5814,91764,-117.6368989,34.0780739
6037240402,3854,90044,-118.2854788,33.9446893
6019007004,5520,93662,-119.5900857,36.5770545
6037224600,3425,90007,-118.2718023,34.0222989
6037575902,4762,90802,-118.1952012,33.7723157
6071009500,7094,92311,-117.0264601,34.8906325
6065048800,4512,92551,-117.222383,33.870776
6071007603,4605,92346,-117.2199119,34.1151431
6037191120,4135,90029,-118.304794,34.0929287
6113010102,7702,95837,-121.6242082,38.7208477
6065031601,4390,92503,-117.4486421,33.9154288
6037125310,4750,91601,-118.366031,34.1695168
6107004102,2028,93257,-119.0245203,36.0455672
6047000505,6156,95301,-120.6497408,37.3574463
6037542103,4114,90221,-118.196493,33.9012219
6037240300,5691,90044,-118.2861229,33.9564095
6071000203,4474,91763,-117.7025669,34.078049
6037218120,4530,90019,-118.3206759,34.0435631
6037220000,5345,90016,-118.3401928,34.0278406
6037482402,6971,91770,-118.0800883,34.0489168
6037104810,5328,91331,-118.4111792,34.2502996
6077000500,2749,95205,-121.2768386,37.9626057
6037201501,5306,90032,-118.1646555,34.0865636
6065040501,6878,92509,-117.4773497,34.0075778
6067007413,5932,95821,-121.3933099,38.6420403
6099002504,4422,95307,-120.9697851,37.5921181
6019003202,5265,93703,-119.7431686,36.7687041
6071007305,4060,92354,-117.2531226,34.0583656
6037224200,2392,90015,-118.2767157,34.0406231
6037228320,3219,90011,-118.2636361,34.0078219
6107000900,8171,93291,-119.3858168,36.3926684
6037573002,3990,90806,-118.1915444,33.793484
6037294610,4065,90744,-118.2581968,33.787324
6037311802,3813,91502,-118.3112874,34.1710001
6067001101,2047,95814,-121.4904629,38.5772072
6029004102,5451,93263,-119.2738672,35.4961858
6037402904,3603,91766,-117.7362111,34.0260693
6037128400,4114,91411,-118.4588522,34.1765494
6073004000,5160,92102,-117.127118,32.708779
6059001304,3803,90631,-117.945541,33.9244375
6037531701,5718,90022,-118.1520851,34.0216887
6037542105,5200,90221,-118.199065,33.8932111
6037408501,3314,91745,-117.9679168,34.0114015
6019003701,3314,93705,-119.8255712,36.7686654
6077005109,4016,95336,-121.210707,37.798966
6037600303,3664,90044,-118.2983324,33.9355949
6037210010,3520,90015,-118.2723121,34.046851
6037232800,3823,90037,-118.2771882,33.9923979
6037601501,3890,90304,-118.3633462,33.9436514
6037122120,5000,91352,-118.3719094,34.2107757
6085512602,2997,95020,-121.5244284,37.018124
6019001411,5276,93727,-119.6911738,36.7433669
6099002503,4368,95307,-120.9580147,37.584981
6037192610,4389,90004,-118.2961539,34.081365
6037433401,3371,91733,-118.0426123,34.0596017
6037600304,3424,90044,-118.2940128,33.9353608
6065042300,6782,92507,-117.3222236,34.0130557
6037601402,5059,90301,-118.3657334,33.9509443
6037575102,4510,90804,-118.1621912,33.7844124
6065042510,5048,92553,-117.2393048,33.9100517
6111002905,5478,93030,-119.2319857,34.2098935
6037191500,5551,90029,-118.296037,34.0872608
6099000301,1987,95367,-120.9332632,37.7365093
6047002302,13709,93635,-120.8012173,37.0786355
6037123103,4165,91606,-118.365403,34.192132
6037405201,5205,91706,-117.9513657,34.0839121
6037232200,3119,90037,-118.2978735,34.0017243
6107004300,7682,93219,-119.3058575,35.8580543
6037408630,2319,91745,-117.9561887,34.006504
6067000600,1122,95814,-121.4916773,38.5854811
6065040502,6202,92509,-117.4882782,34.0225503
6037123510,4753,91405,-118.4290714,34.1953384
6037553502,4183,90723,-118.1515696,33.899999
6037530101,5400,90640,-118.0998041,34.0116507
6067005001,8107,95828,-121.4173852,38.4893046
6037532002,3151,90640,-118.1174056,34.0035288
6075023200,4582,94124,-122.3861386,37.7277547
6019005100,5723,93726,-119.7814652,36.7868839
6037221810,2773,90007,-118.2923015,34.0306568
6037601211,2823,90301,-118.357722,33.962383
6037123420,4638,91606,-118.4146718,34.193033
6037433601,4923,91770,-118.0761336,34.0670912
6001406000,3450,94606,-122.246184,37.7875675
6059086702,7094,92801,-117.9482327,33.843269
6025011300,10460,92243,-115.4937382,32.775654
6037203200,4844,90033,-118.1968646,34.0526028
6037104404,3236,91331,-118.4286916,34.2639207
6047002402,7505,93620,-120.6220705,36.9746245
6071002704,10787,92377,-117.430224,34.1528486
6031001601,4516,93239,-119.7891118,36.01376
6013382000,6964,94804,-122.3229975,37.9159913
6059074405,5820,92701,-117.8596881,33.7522099
6029000200,7644,93308,-119.0360588,35.4163342
6037185310,3061,90065,-118.2226256,34.0922029
6065030501,5095,92507,-117.3545298,33.9685095
6037218900,5464,90018,-118.3230172,34.0326941
6067004802,4485,95828,-121.4190446,38.4995505
6037542800,3123,90220,-118.2473437,33.8995257
6077001600,2383,95205,-121.2685355,37.9651247
6037207302,3791,90013,-118.2477263,34.04755
6037237402,3526,90047,-118.3013342,33.9784618
6037501400,3978,90601,-118.0474017,33.9819778
6037502601,7145,90660,-118.0944003,33.9594036
6085500100,6339,95112,-121.8927423,37.358556
6071006204,4495,92404,-117.2535665,34.1392095
6037432500,8210,91732,-118.0058397,34.0966686
6065042511,3308,92553,-117.2480601,33.919149
6037573100,7165,90806,-118.197509,33.7998434
6077005302,6507,95376,-121.4207353,37.7521308
6077003113,6256,95207,-121.3238468,37.983791
6099001604,3861,95351,-121.0172914,37.6170322
6037238320,3787,90044,-118.2861548,33.9621528
6071001305,5348,91764,-117.62795,34.0845072
6037576401,4779,90813,-118.1785058,33.778974
6037407801,5074,91744,-117.9214946,34.0302293
6037543905,4510,90745,-118.2550214,33.8155623
6067004602,5067,95824,-121.4600558,38.5176604
6013368002,3404,94806,-122.3520845,37.9610592
6019003702,4933,93705,-119.827823,36.7758683
6099004000,3822,95358,-121.1441905,37.6499309
6037543501,6805,90745,-118.2825106,33.8387785
6065040203,3626,92509,-117.4071313,33.9943219
6065042512,3200,92553,-117.2567772,33.9191537
6059086601,9584,92801,-117.933024,33.8507453
6019007003,7750,93662,-119.6260162,36.5935943
6037238310,4821,90044,-118.2861074,33.9660436
6071001002,5530,91762,-117.6754429,34.0687514
6073003502,4946,92113,-117.1134902,32.6986004
6037534804,3878,90255,-118.2273157,33.9631931
6037501803,4705,90602,-118.0408524,33.9717393
6065042506,9483,92553,-117.270282,33.9329093
6029003112,5116,93313,-119.0458982,35.3174932
6071000207,4635,91763,-117.7067071,34.0703739
6037540800,5042,90059,-118.2557254,33.9176122
6037570100,2837,90805,-118.1532085,33.8644752
6077002702,4239,95215,-121.2192849,37.9618698
6107000201,9406,93647,-119.2875202,36.5436858
6047001003,4061,95348,-120.4948113,37.3196623
6037208301,2201,90026,-118.2658492,34.0619781
6019004703,4218,93705,-119.8353599,36.7901386
6037531604,3580,90022,-118.1623741,34.0238371
6037191710,3231,90038,-118.3192272,34.0855323
6099000909,4402,95350,-120.9842758,37.673238
6037533803,6309,90201,-118.1839766,33.9747696
6037576402,5181,90813,-118.1741618,33.7789756
6001402200,2385,94607,-122.2963076,37.8063512
6073012502,4466,91910,-117.1094056,32.6421028
6037552602,4191,90650,-118.0639397,33.8912309
6037213310,3477,90006,-118.2978915,34.0508743
6065041002,3312,92503,-117.4726482,33.9516995
6037570304,5171,90805,-118.1926968,33.8563177
6037551101,3926,90242,-118.1262274,33.9218213
6037432202,4252,91770,-118.0708948,34.0859512
6037236202,6192,90008,-118.3530792,34.0170719
6037404901,5658,91706,-117.9770768,34.0971898
6037237500,2675,90044,-118.2893094,33.9783023
6065031401,6702,92504,-117.4081832,33.9380023
6037232600,6288,90037,-118.2979984,33.9920924
6071001312,4645,91764,-117.6056182,34.0740868
6037573004,5153,90806,-118.1964734,33.7934906
6037402600,7453,91767,-117.7432184,34.0696836
6037433307,3421,91732,-118.0061894,34.0685045
6099002602,4561,95307,-120.9450461,37.5877211
6065042515,3803,92553,-117.2406622,33.9354567
6077001300,4903,95204,-121.2928911,37.9747159
6037104704,4219,91331,-118.4088637,34.2625316
6019003900,5804,93630,-120.1192112,36.7082365
6077004404,3670,95240,-121.2524178,38.1263177
6037224410,3140,90007,-118.2799814,34.0351392
6001409400,4306,94603,-122.1803623,37.744613
6037128210,4822,91401,-118.4443453,34.1835838
6037533203,1827,90255,-118.2082753,33.9742767
6037191610,4502,90029,-118.3059569,34.0863828
6099003603,3952,95380,-120.9439974,37.4851794
6037405202,5227,91706,-117.9632149,34.0808733
6075017902,2880,94130,-122.419701,37.8619483
6047002202,9923,93635,-120.855277,37.0847273
6025011900,10966,92231,-115.4952025,32.6969128
6037433402,4776,91733,-118.0346511,34.0595281
6037533503,1920,90255,-118.1910856,33.9845559
6037554403,5483,90706,-118.1382198,33.8736738
6037219700,4306,90016,-118.3490693,34.0277561
6037237710,3887,90044,-118.2861364,33.9726959
6037209300,5021,90017,-118.2683015,34.05073
6071003609,4871,92316,-117.3768768,34.0768408
6067004701,3303,95823,-121.4394836,38.5002139
6065030101,1226,92507,-117.3520326,33.9971131
6037572600,5370,90810,-118.2140846,33.8071157
6037127803,4037,91405,-118.4530799,34.1975155
6037603702,5087,90506,-118.3393815,33.8829956
6013376000,5962,94801,-122.3624287,37.9410164
6037530301,2168,90022,-118.155189,34.0294615
6037552301,4900,90650,-118.0648469,33.9126443
6037109500,4303,91340,-118.4389293,34.2703268
6037603200,2777,90248,-118.3022069,33.8701634
6037104701,4208,91331,-118.415214,34.2684745
6037232300,3926,90037,-118.2981841,33.9974228
6065042800,9260,92570,-117.2305725,33.7831506
6037500403,4023,90660,-118.0662039,34.0117536
6071003505,5969,92376,-117.375879,34.1195504
6059087803,5658,90680,-117.9888565,33.8102448
6065041703,5695,92882,-117.5888049,33.8785015
6031001300,3761,93212,-119.5542173,36.119739
6071009300,1257,92311,-117.0327115,34.9077413
6073016202,3337,92020,-116.9711319,32.8149714
6037224700,4856,90007,-118.280016,34.0262403
6073021900,6816,91950,-117.1150589,32.6564826
6037208801,2995,90057,-118.2770843,34.059675
6037208502,3571,90057,-118.2741645,34.066049
6037433802,2780,91733,-118.060117,34.0344665
6037433602,2803,91770,-118.0747627,34.0592472
