,Census Tract,Total Population,ZIP,Longitude,Latitude
6364,6079012503,5240,93422,-120.6426906,35.4713741
6365,6079011501,1783,93401,-120.6778626,35.2456617
6366,6039000109,2392,93653,-119.8802873,37.1891883
6367,6001443102,4611,94539,-121.9271478,37.5071611
6368,6055200400,3618,94558,-122.2620126,38.3111988
6369,6013320003,2805,94553,-122.1074312,37.9987257
6370,6081604500,3402,94030,-122.4100389,37.6061891
6371,6037577200,5414,90803,-118.15344,33.7601259
6372,6105000102,4558,96052,-122.8246948,41.0094335
6373,6097152203,3527,95404,-122.7070355,38.4483381
6375,6059063400,4795,92663,-117.9165233,33.6209027
6376,6067008206,5638,95662,-121.2146576,38.6722963
6377,6085503330,7618,95135,-121.7397981,37.3090443
6378,6037480600,7863,91030,-118.1551292,34.1193401
6379,6001406800,3428,94602,-122.1949575,37.7978944
6380,6073008355,3365,92126,-117.1266054,32.9217552
6381,6101050504,7163,95993,-121.6619167,39.0906987
6382,6065044911,4617,92211,-116.314579,33.7315855
6383,6085506102,3808,95051,-121.9714315,37.3314684
6384,6013360200,4626,94803,-122.2944086,37.9689098
6385,6037192002,2735,90036,-118.3553201,34.0835415
6387,6085507905,5784,95129,-122.028113,37.3026314
6388,6037574000,5277,90808,-118.1017387,33.8144739
6389,6087100700,2632,95060,-122.0288693,36.9772909
6390,6103000200,7705,96022,-122.3353367,40.3210457
6391,6085505402,3026,95051,-121.9734997,37.3461125
6392,6059052420,21098,92602,-117.7352311,33.7430213
6393,6073017030,17064,92127,-117.1226724,33.031018
6394,6085511100,5445,94303,-122.1325201,37.4457476
6395,6073008349,3514,92126,-117.1487913,32.9166879
6396,6071002014,4846,91701,-117.6274307,34.146438
6397,6029002811,3854,93311,-119.1201184,35.3371406
6398,6073013418,5998,91913,-116.977811,32.6499238
6399,6081605400,6147,94010,-122.3446065,37.5870019
6400,6001403702,1724,94610,-122.2520804,37.8095265
6401,6037408722,4400,91748,-117.9023573,33.9700289
6402,6073018612,3331,92057,-117.2609565,33.2550012
6403,6085508204,4194,94087,-122.0178787,37.3445479
6404,6001430700,3814,94546,-122.0822257,37.7060949
6405,6089011600,3877,96003,-122.4184426,40.6694846
6406,6075042601,3687,94121,-122.4811913,37.7831165
6407,6037480012,4763,91775,-118.0740581,34.1180317
6408,6037901205,10466,93536,-118.2759944,34.6784036
6409,6067008504,4320,95630,-121.1811222,38.6508815
6410,6059021924,4192,92862,-117.6955373,33.8098494
6412,6113010509,3471,95616,-121.7510359,38.5645014
6413,6079012900,5296,93465,-120.557377,35.5048639
6414,6075042700,5326,94121,-122.4881473,37.7822651
6415,6059110203,5393,90620,-118.019392,33.8135237
6416,6059099240,5183,92646,-117.9582847,33.6425324
6417,6059099246,3614,92646,-117.9756484,33.6794766
6418,6061020107,3510,96143,-120.0195644,39.2468106
6419,6005000101,3907,95666,-120.5707489,38.4649441
6420,6023010902,4143,95526,-123.7971626,40.5020364
6421,6059032011,1606,92676,-117.6126068,33.7525125
6422,6075033100,3968,94132,-122.4872238,37.7321973
6423,6073006801,2503,92107,-117.2292656,32.7547551
6424,6097153806,3288,95492,-122.8020356,38.5525461
6425,6085507903,4828,95129,-122.0102043,37.3026196
6426,6071010420,4103,92252,-116.2970602,34.1711567
6427,6073015302,4075,92020,-116.9699985,32.7743373
6428,6057000402,6926,95946,-121.2138243,39.210354
6429,6013343001,4806,94596,-122.0458632,37.8931242
6430,6037910804,3295,93510,-118.1943718,34.5244096
6431,6013345111,5099,94583,-121.9526849,37.7570354
6432,6073018513,9081,92056,-117.3079977,33.2136656
6433,6001450200,4067,94568,-121.9154401,37.7224552
6434,6001441522,4980,94555,-122.0572528,37.5845579
6435,6007001900,3373,95969,-121.5758491,39.7841664
6436,6059063302,4165,92627,-117.9132613,33.6313413
6437,6037800410,3627,90265,-118.736699,34.0544607
6438,6111006700,3117,91360,-118.8823319,34.1996069
6439,6037621301,6769,90277,-118.3797513,33.8350669
6440,6061022500,3879,95747,-121.3640005,38.7391442
6441,6059021914,4218,92705,-117.8028407,33.780868
6442,6037464000,5621,91106,-118.1383771,34.1270552
6443,6059099239,3924,92646,-117.9671282,33.6470177
6444,6077004104,3265,95242,-121.3204173,38.1305265
6445,6001443105,4456,94539,-121.9322534,37.5218333
6446,6037300701,6144,91208,-118.2519312,34.203681
6447,6111007513,1681,93065,-118.7879936,34.2533642
6448,6009000501,3332,95223,-120.3934638,38.1924839
6449,6073017304,5508,92075,-117.2633676,32.9903701
6450,6085504423,2373,95035,-121.8706784,37.4335965
6451,6085508102,3321,95014,-122.0049293,37.3303283
6452,6067007103,3850,95835,-121.5189732,38.6614448
6453,6089012604,2198,96088,-121.8497344,40.5780793
6454,6037269000,5138,90064,-118.404305,34.043325
6455,6067009326,4804,95830,-121.2914003,38.4655654
6456,6073009107,3688,92110,-117.1885238,32.7677269
6457,6059042335,5829,92677,-117.6948206,33.5589577
6458,6083002012,3036,93455,-120.444008,34.8679051
6459,6073008340,8988,92122,-117.2035171,32.8680772
6460,6111005504,4320,93010,-119.0450209,34.2293596
6461,6001443104,5558,94539,-121.9266869,37.5313765
6462,6081607200,4197,94403,-122.297491,37.5331702
6463,6085508505,4392,94086,-122.009868,37.3588302
6464,6085512024,4670,95136,-121.8670355,37.2604228
6465,6013361000,4475,94530,-122.288182,37.9435402
6466,6111006800,3908,91360,-118.864959,34.1974404
6467,6033001300,7575,95461,-122.5571962,38.7527742
6468,6075016600,5069,94117,-122.4474539,37.7704942
6470,6037620501,5390,90278,-118.3699719,33.8873629
6471,6037620602,5376,90278,-118.3649588,33.8622408
6472,6095252105,3256,94510,-122.1828721,38.0801267
6473,6073007800,5724,92109,-117.2243397,32.8039041
6474,6037262706,3563,90272,-118.5245644,34.0350108
6476,6073019107,2104,92082,-116.9122434,33.2118604
6477,6001443103,4029,94539,-121.9027992,37.5273674
6478,6013333102,3855,94521,-121.95812,37.9598119
6480,6009000400,4032,95257,-120.449,38.3647246
6481,6097150607,5369,94954,-122.6437532,38.2766584
6482,6037139801,3539,91356,-118.5455805,34.1527206
6483,6067008207,4212,95662,-121.2010755,38.6652033
6485,6085503003,5099,95118,-121.8850395,37.2674809
6486,6097150303,4170,95476,-122.5327531,38.3129516
6487,6065045606,2680,92201,-116.2337821,33.67104
6489,6065047900,11611,92881,-117.5567013,33.8282363
6490,6059063905,4375,92626,-117.9136205,33.6619896
6491,6079010205,4159,93446,-120.6735277,35.6208944
6492,6065043252,6574,92592,-117.0898477,33.4616244
6493,6089012303,3913,96007,-122.343672,40.4075321
6494,6093001000,6991,96067,-122.3332707,41.3441729
6495,6067009630,9389,95757,-121.4423204,38.3865578
6496,6111007509,4161,91362,-118.8063659,34.2093962
6497,6001408100,5991,94619,-122.1574761,37.785376
6498,6061022400,4396,95661,-121.2390477,38.7658974
6499,6085506000,4617,95050,-121.9622644,37.3378469
6500,6037431600,4018,91007,-118.0426347,34.1100947
6501,6073008305,10482,92037,-117.2318176,32.8797622
6503,6037430301,4422,91016,-117.9882851,34.1747468
6504,6001441501,6068,94587,-122.0724418,37.5699748
6505,6073017018,3834,92129,-117.1018883,32.9615181
6507,6071010415,5682,92277,-116.0890611,34.1516402
6508,6037920322,2895,91355,-118.5490974,34.3826426
6509,6065044927,3801,92211,-116.3212439,33.7509498
6510,6045011002,5364,95427,-123.711243,39.3311449
6511,6067004004,6086,95831,-121.5503432,38.5037812
6512,6001451201,6595,94551,-121.7418149,37.7129066
6513,6075032602,4316,94122,-122.4825954,37.7589003
6514,6081607900,3182,94404,-122.2864296,37.5615414
6515,6111008800,5632,93035,-119.2015189,34.1855328
6516,6085508202,7684,94087,-122.0049605,37.3449022
6517,6073016607,6365,92071,-116.9613512,32.8524426
6518,6059099214,3498,92646,-117.9605421,33.6833874
6519,6059032051,4580,92688,-117.5883002,33.6485439
6520,6037651304,5114,90277,-118.3878823,33.8113912
6521,6081614000,5458,94066,-122.4599881,37.627813
6523,6075045200,6474,94118,-122.467999,37.7771137
6524,6029006006,3519,93561,-118.5218332,35.1611067
6525,6085512047,5461,95123,-121.8445177,37.2410831
6526,6073018608,3175,92057,-117.3237639,33.2523944
6527,6037430502,6745,91024,-118.052919,34.162053
6528,6059099311,3598,92648,-118.0028287,33.6610404
6529,6055201401,3114,94558,-122.2799612,38.4071166
6530,6095252908,3626,95687,-121.956931,38.342413
6531,6001400300,4865,94618,-122.2544365,37.8405983
6532,6075035400,6691,94116,-122.5072276,37.7421024
6534,6023000900,5074,95524,-124.0379,40.8054567
6535,6113010402,3832,95691,-121.5653106,38.5075686
6536,6055201007,4089,94503,-122.2596823,38.1608327
6537,6085506204,6064,95129,-121.9864204,37.3136592
6538,6085513000,8215,94305,-122.1617917,37.4288379
6539,6087121300,4144,95065,-121.9775807,36.9968265
6540,6037910808,3537,91387,-118.395844,34.4620693
6541,6081608200,3614,94404,-122.2583149,37.5669749
6542,6085502902,7200,95124,-121.9156579,37.273586
6543,6055202000,5155,94515,-122.5826961,38.5814083
6544,6059042113,4364,92672,-117.6066076,33.4308537
6545,6071000804,3255,91784,-117.6586491,34.1545422
6546,6037480202,2534,91775,-118.0972871,34.1089102
6547,6075031301,3826,94132,-122.4678672,37.7193263
6548,6059063101,2733,92707,-117.8817709,33.6625305
6549,6001450502,4185,94552,-121.9692968,37.714448
6551,6019005912,3280,93619,-119.628777,36.820846
6552,6089010803,4908,96003,-122.3564969,40.6025623
6553,6097153809,4336,95403,-122.7812918,38.5331527
6554,6073008351,4261,92126,-117.1501108,32.9071751
6555,6071008703,7745,92399,-116.9746005,34.0414168
6556,6059011717,2746,92870,-117.8494835,33.9029233
6557,6089010805,5006,96003,-122.3138239,40.5793577
6558,6037101122,3664,91042,-118.2901465,34.2677213
6559,6041110100,5849,94901,-122.5104108,37.9844553
6560,6087121800,4796,95010,-121.9458186,36.9784081
6561,6073009602,3775,92120,-117.0846348,32.7987225
6562,6079011101,3592,93401,-120.6622738,35.2804281
6563,6083002922,8839,93117,-119.8567703,34.4197213
6565,6065042208,2378,92506,-117.3455477,33.9416673
6566,6073013606,6386,92019,-116.9434877,32.7472342
6567,6073000201,1801,92103,-117.1733775,32.7540028
6568,6001450750,3618,94568,-121.8611155,37.7053403
6570,6097153403,3840,95472,-122.7996795,38.3806559
6571,6075011902,2598,94108,-122.4098067,37.7909959
6572,6007000601,3304,95926,-121.864319,39.744651
6573,6089010704,4362,96003,-122.3934125,40.6148623
6574,6085503325,4448,95148,-121.7889643,37.3206847
6575,6037577300,5547,90803,-118.1387992,33.7556821
6576,6013345202,7816,94583,-121.982097,37.7679943
6577,6113010513,2817,95616,-121.783716,38.5499958
6578,6059021923,6643,92808,-117.7320838,33.8373291
6579,6095252913,4910,95687,-121.9655186,38.3258768
6580,6017030804,6377,95682,-120.937104,38.6377284
6581,6059062604,15174,92651,-117.7988845,33.585416
6582,6073020405,3412,92029,-117.0871019,33.0829769
6583,6085505500,3911,95050,-121.9620692,37.347132
6584,6013322000,6085,94523,-122.0766292,37.9619967
6585,6059042311,5996,92675,-117.6810904,33.4940632
6586,6061022013,2934,95701,-120.7181379,39.2241768
6587,6065045120,4580,92253,-116.3048264,33.6834927
6588,6085508001,7377,95014,-122.0226572,37.3166376
6589,6085508401,6834,94087,-122.0562245,37.3626565
6590,6083003005,4999,93110,-119.784079,34.4366709
6591,6075010200,4143,94109,-122.4229252,37.8058607
6592,6059062649,3257,92651,-117.7535469,33.6016816
6594,6001450501,3129,94568,-121.9419571,37.7068544
6595,6111005911,3854,91361,-118.8899584,34.1696864
6596,6017030704,5961,95682,-120.9950293,38.5829792
6597,6097153704,3728,95446,-123.0092064,38.533659
6598,6001404102,2283,94611,-122.2510667,37.8260219
6599,6001403800,3461,94610,-122.2416233,37.8148343
6600,6073013505,4725,91978,-116.9642155,32.7373196
6601,6085503323,4688,95148,-121.7916431,37.3336993
6602,6111005401,4073,93010,-119.0320318,34.2331848
6603,6037701501,4986,90403,-118.4904213,34.0281567
6604,6001441925,6159,94538,-121.9630732,37.5500775
6605,6037910209,4397,93551,-118.1984139,34.6069598
6606,6037269500,4043,90034,-118.3938372,34.0434085
6607,6027000100,2757,93514,-118.2425011,37.3448259
6608,6037621324,3842,90277,-118.3900604,33.8340991
6609,6067005702,4795,95864,-121.3743962,38.5863007
6610,6073021202,3156,91901,-116.647342,32.8244867
6611,6075047701,4334,94121,-122.4840627,37.7782506
6612,6087121700,7458,95010,-121.9654587,36.974907
6613,6085512001,6774,95138,-121.7683503,37.2569417
6614,6001442200,6875,94539,-121.9421767,37.5345605
6615,6113010607,4095,95618,-121.7025621,38.5403403
6616,6053014105,2688,93933,-121.7650077,36.6605317
6618,6059099408,4332,92649,-118.0371737,33.7226068
6619,6097153804,3239,95492,-122.8126591,38.5565372
6620,6073015501,4955,92021,-116.8631385,32.8179291
6621,6075010900,4320,94109,-122.4205531,37.7980418
6622,6013335000,3358,94518,-122.0202412,37.9690383
6623,6037264000,3358,90049,-118.4815022,34.0545499
6624,6013334001,3749,94521,-122.0017551,37.9631631
6625,6073020807,2599,92065,-116.8231087,33.072914
6626,6013333101,4091,94521,-121.9701205,37.9649061
6627,6085509106,4171,94086,-122.0504683,37.378603
6628,6061021203,6536,95650,-121.1999804,38.8271204
6629,6073016613,1860,92071,-117.0043675,32.8456215
6630,6061020200,6146,95631,-120.5640417,39.0828051
6631,6029005402,5094,93555,-117.6877306,35.6298168
6632,6067008204,4495,95662,-121.2349624,38.6713445
6634,6061021130,2641,95765,-121.2687886,38.8098522
6636,6097151310,6143,94928,-122.6825544,38.3392841
6637,6059032003,4852,92691,-117.6672345,33.6050678
6638,6037141700,3091,90210,-118.4376439,34.1379878
6639,6017030505,2704,96150,-119.9583769,38.8426463
6640,6017031302,4701,95726,-120.5987224,38.7682537
6641,6073016807,7135,92040,-116.9197122,32.8364013
6642,6065043244,7220,92563,-117.1229937,33.5472159
6643,6059021916,3529,92807,-117.7923658,33.8407667
6644,6073019803,4465,92010,-117.3081967,33.175329
6645,6073017701,5275,92024,-117.3060959,33.0772389
6647,6013356002,5375,94553,-122.1903986,37.9544588
6649,6059099235,4619,92646,-117.9845181,33.6939742
6650,6081608502,2637,94403,-122.2825353,37.5317305
6651,6001421900,3632,94702,-122.2896443,37.8794799
6652,6017031402,5896,95684,-120.5343814,38.6035985
6653,6073008513,2691,92111,-117.1810994,32.8034143
6654,6073008348,5259,92126,-117.1629598,32.9147375
6655,6111005907,3635,91361,-118.8464045,34.1376331
6656,6059099416,4444,92649,-118.0458577,33.7188921
6657,6033001100,3865,95451,-122.7736029,38.8709539
6658,6037920018,2277,91350,-118.5295463,34.4558936
6659,6037463800,3869,91105,-118.1745514,34.1341118
6660,6075032802,4047,94122,-122.4812305,37.7530955
6661,6017031404,2407,95667,-120.7055174,38.6909824
6662,6073020304,6061,92026,-117.1308356,33.1749098
6663,6113011203,2561,95695,-121.7934889,38.659519
6664,6071000813,3449,91784,-117.6779015,34.1406476
6665,6013355111,6343,94531,-121.7753475,37.978244
6666,6097152906,5234,95401,-122.7983695,38.472322
6667,6089011703,3282,96019,-122.3698759,40.6925227
6668,6013388000,2576,94530,-122.3022455,37.9089588
6669,6085506606,4453,95008,-121.9687764,37.2902052
6670,6083001903,5764,93463,-120.1378745,34.6243989
6671,6065045117,3969,92260,-116.3757329,33.7163278
6673,6083000600,4629,93103,-119.6891123,34.4372104
6674,6081610000,4531,94062,-122.2412328,37.4844567
6675,6059032047,3652,92691,-117.6420514,33.6575536
6676,6075015700,7832,94118,-122.4480069,37.7789154
6677,6085508507,3066,95051,-121.9984125,37.3562527
6678,6037573601,6114,90808,-118.1316155,33.8262896
6679,6059063500,5775,92663,-117.9402584,33.6201747
6680,6075020700,5171,94110,-122.4235588,37.759168
6681,6085508404,6023,94087,-122.0416426,37.3646098
6682,6075013400,3599,94115,-122.440799,37.789849
6684,6073001900,2939,92116,-117.1196457,32.7696657
6685,6097153703,3490,95446,-123.0055208,38.4759155
6686,6061021109,5012,95677,-121.2189633,38.78155
6687,6073013601,5053,91941,-116.9758103,32.7537922
6688,6073009103,3679,92110,-117.1956419,32.7878017
6689,6059099244,3730,92646,-117.9754563,33.664956
6690,6085506701,3954,95008,-121.9793326,37.2706408
6692,6085507807,3219,95014,-122.0405535,37.3124131
6693,6085506101,4615,95051,-121.984583,37.3341541
6694,6055200706,3283,94558,-122.3302221,38.3307724
6695,6073020024,4175,92069,-117.124725,33.1471367
6696,6075035202,4322,94122,-122.5061466,37.7613974
6697,6073018802,8122,92028,-117.1998988,33.3337164
6698,6055201700,5373,94508,-122.4283032,38.5549587
6699,6059021921,4496,92808,-117.7543976,33.8549585
6700,6075047702,3824,94121,-122.4837889,37.7744602
6701,6037194300,3029,90069,-118.3875164,34.1016653
6702,6059052526,4355,92604,-117.7840842,33.7011607
6703,6085512031,4406,95123,-121.8102526,37.231546
6704,6037137302,4338,91367,-118.6541956,34.177348
6705,6041106002,5625,94903,-122.5028113,38.0055686
6706,6037620800,7575,90266,-118.3876372,33.8802482
6707,6065043265,6142,92592,-117.0839947,33.4917233
6708,6067008125,5265,95610,-121.2551672,38.7059233
6709,6083000200,4299,93105,-119.7377491,34.4348903
6710,6037620522,4632,90278,-118.3749726,33.8764601
6711,6045011400,4469,95482,-123.2304257,39.1424071
6712,6037650501,3063,90503,-118.3586819,33.8537952
6713,6073013411,4999,91902,-117.0130151,32.6602275
6714,6085508304,7957,94087,-122.0369674,37.3448183
6715,6013355110,4197,94531,-121.7692731,37.967884
6716,6081611000,5707,94061,-122.2335642,37.4662884
6717,6073009202,4428,92123,-117.1428842,32.7860364
6718,6067004011,3086,95831,-121.5288152,38.4819076
6719,6085502500,6187,95125,-121.89284,37.2931927
6720,6059032035,2373,92692,-117.6404935,33.6324425
6721,6065043257,7034,92592,-116.9898216,33.4497328
6722,6037800324,6664,91301,-118.7795834,34.1504051
6723,6037570002,2699,90712,-118.1294697,33.8646532
6724,6013307101,4166,94509,-121.8155925,37.9865794
6725,6059062636,3690,92656,-117.7170668,33.5832392
6726,6073017034,4747,92129,-117.0908369,32.9901496
6727,6073021205,6801,91901,-116.7811501,32.8287974
6728,6037800325,3407,91361,-118.8174173,34.1447221
6729,6007000401,1771,95973,-121.894685,39.7660786
6730,6073017037,5880,92129,-117.1190243,32.9493661
6731,6089011803,2923,96003,-122.2860952,40.7399422
6732,6013338102,3601,94518,-122.0423399,37.9413456
6733,6037577400,3253,90803,-118.1351139,33.7629063
6734,6079011102,5127,93401,-120.657254,35.2687981
6735,6075015600,2728,94118,-122.4564254,37.7782427
6736,6001443322,2985,94539,-121.9198352,37.482983
6737,6075010400,4545,94133,-122.4075581,37.8022725
6738,6001400400,3703,94609,-122.2574628,37.8482107
6739,6097150202,5103,95476,-122.4393662,38.318835
6741,6017031301,3408,95709,-120.6900981,38.7487648
6742,6071002021,5201,91739,-117.556851,34.152255
6743,6073008345,3254,92122,-117.1916155,32.8501753
6744,6073017039,6921,92128,-117.0877455,32.9526715
6745,6097151700,6978,95405,-122.660775,38.4493765
6746,6073013905,3676,91977,-116.9900814,32.7222385
6747,6055201300,2933,94599,-122.3669283,38.3955272
6748,6001423601,2642,94705,-122.2587175,37.8588968
6749,6059075814,3327,92867,-117.8056228,33.831656
6750,6085509302,2978,94043,-122.1006423,37.409233
6751,6037920303,1446,91311,-118.6106718,34.3160081
6752,6059099404,4505,92647,-118.0193307,33.7074614
6753,6073017603,2476,92024,-117.2904158,33.0576984
6754,6075032801,4238,94116,-122.4804177,37.7460215
6755,6073017009,4024,92064,-117.0283696,32.9677095
6756,6067007904,4797,95628,-121.3002417,38.656309
6757,6095253201,4713,95688,-122.0115118,38.3703216
6758,6059021816,4833,92886,-117.7948035,33.8780654
6759,6073013605,5622,91941,-116.9481393,32.7589751
6760,6073009502,3659,92124,-117.1102052,32.8336423
6761,6073016612,6143,92071,-116.9941684,32.8723023
6763,6081605000,7603,94010,-122.3898031,37.5815575
6764,6073017702,2777,92024,-117.2996671,33.0572295
6765,6073008364,4992,92122,-117.2274041,32.8599014
6766,6041109001,3853,94901,-122.5305318,37.9815305
6767,6087122100,3267,95003,-121.913426,36.9717451
6768,6067007104,7689,95835,-121.5182326,38.6726382
6769,6073016809,5486,92021,-116.8941897,32.8295319
6770,6089012601,5195,96065,-121.994176,40.8731168
6771,6087122201,6269,95003,-121.8771977,36.9736247
6772,6073017043,5535,92131,-117.1057659,32.9282044
6773,6001430101,6523,94552,-122.0152514,37.7272587
6774,6075035201,5300,94122,-122.5104339,37.7566148
6775,6037430600,4505,91006,-118.0470542,34.1553775
6776,6075013500,2556,94115,-122.4325551,37.7908976
6777,6037574100,5098,90808,-118.122827,33.8138403
6778,6065043267,6705,92591,-117.1047166,33.5207723
6779,6037920119,1896,91384,-118.6355485,34.4635721
6780,6079012502,4985,93422,-120.6548827,35.4934879
6781,6037271500,2937,90066,-118.4382414,34.0166822
6783,6075026002,3544,94112,-122.4262823,37.7261197
6784,6001451703,3859,94550,-121.8009991,37.6672948
6785,6073017813,4106,92011,-117.3269889,33.1220083
6786,6061022800,4320,95678,-121.2771141,38.789047
6787,6065044929,3908,92260,-116.382169,33.7488598
6788,6017030810,3437,95682,-120.9937862,38.6862022
6789,6071000816,3906,91784,-117.6607959,34.1280325
6790,6037300702,5604,91207,-118.2629218,34.1823785
6791,6059075808,3404,92869,-117.8204295,33.7769301
6792,6073008354,5972,92129,-117.1186741,32.9332185
6793,6087122400,7167,95076,-121.7979629,37.001101
6794,6081606800,3234,94402,-122.3377716,37.5294551
6795,6075012700,3492,94123,-122.4447181,37.8049898
6796,6059052506,2490,92604,-117.7807058,33.6856826
6797,6059021824,2678,92886,-117.7692769,33.8986741
6798,6067004008,3596,95831,-121.5470459,38.489903
6799,6073001000,4733,92116,-117.1417318,32.7603326
6800,6081613502,5975,94019,-122.4708033,37.521253
6801,6111007300,1930,91320,-118.986805,34.1023158
6802,6085503322,4173,95148,-121.7977322,37.3413456
6804,6111007202,4313,91362,-118.8320102,34.1843442
6805,6059099511,3182,90740,-118.1069698,33.7393938
6808,6037480201,3907,91775,-118.1107586,34.1081475
6809,6037480500,5485,91030,-118.1449225,34.108241
6810,6041104101,7819,94947,-122.5643084,38.0792992
6811,6059062641,4249,92637,-117.7260302,33.601944
6812,6067009637,6003,95757,-121.4250605,38.3868483
6813,6083002913,3596,93111,-119.8068138,34.4465699
6814,6081603000,4143,94044,-122.4859426,37.6364758
6815,6037194102,3458,90046,-118.3650891,34.116659
6816,6023000600,4866,95501,-124.1501286,40.7886073
6817,6085507205,4475,95032,-121.9811671,37.2575105
6818,6023010502,5281,95519,-124.0533616,40.9331482
6819,6073019203,2866,92084,-117.2360535,33.237727
6820,6067007102,7195,95835,-121.532096,38.6780725
6821,6071010402,8442,92278,-116.1378978,34.4587143
6822,6037701304,6374,90402,-118.5076229,34.0293136
6823,6081613600,6018,94038,-122.4994673,37.5417779
6824,6111000901,2541,93023,-119.2618887,34.4587926
6825,6059052522,4123,92614,-117.8217375,33.6802504
6826,6015000101,3939,95531,-124.204051,41.7443155
6827,6057000300,2353,95949,-121.1052406,39.1744248
6828,6075032901,5021,94116,-122.4901861,37.7461534
6829,6081608100,3523,94404,-122.2630195,37.5606971
6830,6085502702,8042,95124,-121.9426217,37.2581371
6831,6059032053,7976,92688,-117.6187322,33.617141
6832,6073013417,2087,91913,-116.9844864,32.6590401
6833,6075047901,6400,94121,-122.5098633,37.7824907
6834,6073007501,4040,92107,-117.243159,32.751974
6835,6085508003,2222,95014,-122.0102662,37.3171027
6836,6063000400,2785,95934,-120.9109355,40.0916592
6837,6037573800,4284,90808,-118.0984125,33.8242122
6838,6037920109,4493,91354,-118.5520012,34.4538482
6839,6019006404,4909,93657,-119.3805297,36.9057665
6840,6029003810,2578,93312,-119.1367221,35.3762338
6841,6041119201,3288,94904,-122.5282641,37.9456796
6842,6113011002,3093,95695,-121.7872092,38.6661851
6843,6113010704,2267,95616,-121.7555757,38.5536229
6844,6061020715,3059,95661,-121.2543801,38.7237694
6845,6079011503,3624,93401,-120.620955,35.2430451
6846,6067008210,5472,95630,-121.173807,38.7028284
6847,6097151203,5130,94931,-122.6934004,38.3222713
6848,6037135203,7055,91307,-118.6570809,34.1918593
6849,6067004009,5129,95831,-121.5338651,38.4908393
6850,6097152502,3603,95409,-122.6641385,38.4784138
6851,6065049700,9511,92562,-117.2443765,33.5246081
6852,6075047600,5137,94118,-122.475543,37.7767698
6854,6059042328,2524,92653,-117.6841854,33.5831592
6855,6083002007,9554,93455,-120.4257095,34.9079217
6856,6057000200,2700,95949,-121.1947188,39.1006443
6857,6075013102,2625,94109,-122.4274293,37.7926193
6858,6059042320,5665,92656,-117.7106408,33.5707126
6859,6017030603,3566,51,-120.4220948,38.8821468
6860,6039000106,5021,93614,-119.7721217,37.1853582
6861,6081602900,3846,94044,-122.4918058,37.6532841
6863,6037670416,4139,90275,-118.4075895,33.7558674
6864,6097153501,4319,95472,-122.794423,38.3374068
6865,6075013101,3811,94109,-122.4247493,37.7937758
6866,6037910809,2235,91387,-118.4042026,34.4087694
6867,6001428301,6526,94502,-122.2406697,37.7334484
6868,6059099309,4547,92648,-118.0028204,33.6760101
6869,6113010606,7902,95618,-121.722018,38.5558571
6870,6037920110,5010,91354,-118.5457784,34.4462571
6871,6059052417,6771,92620,-117.7621304,33.7055501
6872,6067008211,2871,95662,-121.2087748,38.7023418
6873,6009000122,4046,95247,-120.4761869,38.1257461
6874,6037194101,3091,90046,-118.3530199,34.1114184
6875,6055201900,1293,94515,-122.5282377,38.6339801
6876,6059052528,3469,92604,-117.7907468,33.6926896
6877,6073020027,13665,92078,-117.1809654,33.1159777
6878,6075032601,4416,94122,-122.4807924,37.7624848
6879,6059052427,5119,92610,-117.6498083,33.6829142
6880,6037621201,6452,90277,-118.3827737,33.8496251
6881,6085507702,6126,95014,-122.0617266,37.2991911
6882,6095252910,5617,95687,-121.9444369,38.3401253
6883,6059032039,6696,92692,-117.6482115,33.5758253
6884,6075016500,5083,94117,-122.4477884,37.7741958
6885,6065043264,7683,92592,-117.1030729,33.4952197
6886,6075013300,4232,94118,-122.4524293,37.7887307
6887,6053013600,4396,93955,-121.8432526,36.6015572
6888,6095252311,4557,94534,-122.0507327,38.2950726
6889,6029003305,3608,93225,-118.9619081,34.8027858
6890,6037910302,6387,93551,-118.2221613,34.6227294
6891,6013334200,6794,94595,-122.0543368,37.8736123
6892,6081606700,2348,94403,-122.3234915,37.5405075
6893,6065045214,5648,92203,-116.2852631,33.7366154
6894,6037141500,2984,91436,-118.4786421,34.1404819
6895,6067005804,2585,95608,-121.3394431,38.5863682
6896,6111007610,5118,93021,-118.8749096,34.2697479
6897,6111005909,3395,91320,-118.9022684,34.1808192
6898,6037574901,3725,90815,-118.1251759,33.7921434
6899,6095252912,5625,95687,-121.9443575,38.3572485
6900,6079010902,3874,93405,-120.6569365,35.2929314
6901,6085503324,3543,95148,-121.7892724,37.3276397
6902,6081603200,3828,94044,-122.508165,37.5910371
6903,6113010512,3406,95616,-121.7731005,38.5524621
6904,6085503313,4582,95148,-121.7764533,37.3313031
6905,6013304004,3738,94505,-121.6070438,37.9005821
6906,6013338201,3790,94598,-122.031045,37.9314923
6907,6081600401,3240,94014,-122.4443609,37.7054512
6908,6001435103,6403,94552,-121.9830876,37.6518042
6910,6059021817,3479,92886,-117.7847204,33.8699584
6911,6097152400,10001,95404,-122.7071615,38.4857501
6912,6073000100,3029,92103,-117.1858941,32.7530053
6913,6073007400,6590,92107,-117.235253,32.7451404
6914,6059062628,3581,92612,-117.8126304,33.6518934
6915,6037920104,2798,91384,-118.7322957,34.5530069
6916,6037464100,7210,91108,-118.1222337,34.1202462
6917,6037460200,5315,91001,-118.1374464,34.2022911
